lakeid,metric,sampledate,year,daynum
TR,chlor_spring,2015-05-07,2015,127
TR,chlor_spring,2016-04-27,2016,118
TR,chlor_spring,2017-04-21,2017,111
TR,chlor_spring,2017-05-19,2017,139
TR,chlor_spring,2018-05-17,2018,137
WI,chlor_spring,2000-01-26,2000,26
WI,chlor_spring,2001-05-23,2001,143
WI,chlor_spring,2002-03-26,2002,85
WI,chlor_spring,2005-04-11,2005,101
WI,chlor_spring,2006-02-22,2006,53
WI,chlor_spring,2007-04-03,2007,93
WI,chlor_spring,2008-04-15,2008,106
WI,chlor_spring,2009-06-22,2009,173
WI,chlor_spring,2010-02-05,2010,36
WI,chlor_spring,2011-06-15,2011,166
WI,chlor_spring,2012-02-16,2012,47
WI,chlor_spring,2013-06-24,2013,175
WI,chlor_spring,2014-05-15,2014,135
WI,chlor_spring,2015-03-31,2015,90
WI,chlor_spring,2016-04-27,2016,118
WI,chlor_spring,2017-02-16,2017,47
WI,chlor_spring,2018-02-26,2018,57
AL,chlor_fall,1981-09-12,1981,255
AL,chlor_fall,1982-10-05,1982,278
AL,chlor_fall,1983-09-29,1983,272
AL,chlor_fall,1984-09-24,1984,268
AL,chlor_fall,1985-08-19,1985,231
AL,chlor_fall,1986-10-22,1986,295
AL,chlor_fall,1987-10-05,1987,278
AL,chlor_fall,1988-09-28,1988,272
AL,chlor_fall,1989-09-06,1989,249
AL,chlor_fall,1990-10-17,1990,290
AL,chlor_fall,1991-09-10,1991,253
AL,chlor_fall,1992-09-21,1992,265
AL,chlor_fall,1993-09-22,1993,265
AL,chlor_fall,1994-09-09,1994,252
AL,chlor_fall,1995-09-18,1995,261
AL,chlor_fall,1996-09-16,1996,260
AL,chlor_fall,1996-10-02,1996,276
AL,chlor_fall,1997-10-20,1997,293
AL,chlor_fall,1998-10-19,1998,292
AL,chlor_fall,1999-10-04,1999,277
AL,chlor_fall,2000-10-02,2000,276
AL,chlor_fall,2001-10-15,2001,288
AL,chlor_fall,2002-10-09,2002,282
AL,chlor_fall,2003-09-17,2003,260
AL,chlor_fall,2004-10-25,2004,299
AL,chlor_fall,2005-10-20,2005,293
AL,chlor_fall,2006-10-04,2006,277
AL,chlor_fall,2007-10-08,2007,281
AL,chlor_fall,2008-10-06,2008,280
AL,chlor_fall,2009-10-14,2009,287
AL,chlor_fall,2010-09-13,2010,256
AL,chlor_fall,2011-10-05,2011,278
AL,chlor_fall,2012-09-04,2012,248
AL,chlor_fall,2013-10-30,2013,303
AL,chlor_fall,2014-09-24,2014,267
AL,chlor_fall,2015-10-06,2015,279
AL,chlor_fall,2016-10-11,2016,285
AL,chlor_fall,2017-09-05,2017,248
AL,chlor_fall,2018-10-02,2018,275
BM,chlor_fall,1981-08-11,1981,223
BM,chlor_fall,1982-11-09,1982,313
BM,chlor_fall,1983-11-14,1983,318
BM,chlor_fall,1984-10-15,1984,289
BM,chlor_fall,1985-07-09,1985,190
BM,chlor_fall,1985-10-03,1985,276
BM,chlor_fall,1986-09-23,1986,266
BM,chlor_fall,1987-11-04,1987,308
BM,chlor_fall,1988-10-13,1988,287
BM,chlor_fall,1989-10-17,1989,290
BM,chlor_fall,1990-10-01,1990,274
BM,chlor_fall,1991-10-07,1991,280
BM,chlor_fall,1992-08-12,1992,225
BM,chlor_fall,1993-10-04,1993,277
BM,chlor_fall,1994-10-18,1994,291
BM,chlor_fall,1995-10-30,1995,303
BM,chlor_fall,1996-10-14,1996,288
BM,chlor_fall,1997-08-13,1997,225
BM,chlor_fall,1998-11-02,1998,306
BM,chlor_fall,1999-10-21,1999,294
BM,chlor_fall,2000-11-01,2000,306
BM,chlor_fall,2001-10-31,2001,304
BM,chlor_fall,2002-09-23,2002,266
BM,chlor_fall,2003-10-29,2003,302
BM,chlor_fall,2004-10-27,2004,301
BM,chlor_fall,2005-10-17,2005,290
BM,chlor_fall,2006-07-25,2006,206
BM,chlor_fall,2007-11-09,2007,313
BM,chlor_fall,2008-10-06,2008,280
BM,chlor_fall,2009-10-12,2009,285
BM,chlor_fall,2010-10-14,2010,287
BM,chlor_fall,2011-11-15,2011,319
BM,chlor_fall,2012-10-01,2012,275
BM,chlor_fall,2013-10-28,2013,301
BM,chlor_fall,2014-10-22,2014,295
BM,chlor_fall,2015-10-21,2015,294
BM,chlor_fall,2016-11-11,2016,316
BM,chlor_fall,2017-10-17,2017,290
BM,chlor_fall,2018-11-06,2018,310
CB,chlor_fall,1981-09-25,1981,268
CB,chlor_fall,1982-09-07,1982,250
CB,chlor_fall,1983-10-18,1983,291
CB,chlor_fall,1984-08-16,1984,229
CB,chlor_fall,1985-08-20,1985,232
CB,chlor_fall,1986-09-23,1986,266
CB,chlor_fall,1987-08-25,1987,237
CB,chlor_fall,1988-08-02,1988,215
CB,chlor_fall,1989-09-19,1989,262
CB,chlor_fall,1990-10-15,1990,288
CB,chlor_fall,1991-09-10,1991,253
CB,chlor_fall,1992-10-07,1992,281
CB,chlor_fall,1993-07-29,1993,210
CB,chlor_fall,1994-08-11,1994,223
CB,chlor_fall,1995-10-17,1995,290
CB,chlor_fall,1996-06-25,1996,177
CB,chlor_fall,1997-06-30,1997,181
CB,chlor_fall,1998-07-15,1998,196
CB,chlor_fall,1999-09-09,1999,252
CB,chlor_fall,2000-09-18,2000,262
CB,chlor_fall,2001-09-19,2001,262
CB,chlor_fall,2002-10-08,2002,281
CB,chlor_fall,2003-06-25,2003,176
CB,chlor_fall,2004-11-08,2004,313
CB,chlor_fall,2005-11-08,2005,312
CB,chlor_fall,2006-08-22,2006,234
CB,chlor_fall,2007-10-23,2007,296
CB,chlor_fall,2008-10-07,2008,281
CB,chlor_fall,2009-09-28,2009,271
CB,chlor_fall,2010-10-25,2010,298
CB,chlor_fall,2011-11-01,2011,305
CB,chlor_fall,2012-08-08,2012,221
CB,chlor_fall,2013-08-05,2013,217
CB,chlor_fall,2014-10-08,2014,281
CB,chlor_fall,2015-08-26,2015,238
CB,chlor_fall,2016-10-12,2016,286
CB,chlor_fall,2017-09-07,2017,250
CB,chlor_fall,2018-09-05,2018,248
CR,chlor_fall,1981-08-12,1981,224
CR,chlor_fall,1982-11-11,1982,315
CR,chlor_fall,1983-11-29,1983,333
CR,chlor_fall,1984-10-16,1984,290
CR,chlor_fall,1985-07-08,1985,189
CR,chlor_fall,1986-11-03,1986,307
CR,chlor_fall,1987-11-04,1987,308
CR,chlor_fall,1988-09-13,1988,257
CR,chlor_fall,1989-11-15,1989,319
CR,chlor_fall,1990-10-17,1990,290
CR,chlor_fall,1991-10-31,1991,304
CR,chlor_fall,1992-10-08,1992,282
CR,chlor_fall,1993-11-09,1993,313
CR,chlor_fall,1994-11-16,1994,320
CR,chlor_fall,1995-11-01,1995,305
CR,chlor_fall,1996-11-05,1996,310
CR,chlor_fall,1997-11-10,1997,314
CR,chlor_fall,1998-11-04,1998,308
CR,chlor_fall,1999-10-20,1999,293
CR,chlor_fall,2000-11-15,2000,320
CR,chlor_fall,2001-10-31,2001,304
CR,chlor_fall,2002-10-10,2002,283
CR,chlor_fall,2003-10-01,2003,274
CR,chlor_fall,2003-11-14,2003,318
CR,chlor_fall,2004-11-09,2004,314
CR,chlor_fall,2005-11-15,2005,319
CR,chlor_fall,2006-11-03,2006,307
CR,chlor_fall,2007-10-25,2007,298
CR,chlor_fall,2008-11-12,2008,317
CR,chlor_fall,2009-11-11,2009,315
CR,chlor_fall,2010-11-10,2010,314
CR,chlor_fall,2011-11-16,2011,320
CR,chlor_fall,2012-09-06,2012,250
CR,chlor_fall,2013-08-21,2013,233
CR,chlor_fall,2014-11-13,2014,317
CR,chlor_fall,2015-11-10,2015,314
CR,chlor_fall,2016-11-14,2016,319
CR,chlor_fall,2017-11-13,2017,317
CR,chlor_fall,2018-11-11,2018,315
FI,chlor_fall,1999-08-31,1999,243
FI,chlor_fall,2000-09-26,2000,270
FI,chlor_fall,2001-07-09,2001,190
FI,chlor_fall,2005-07-07,2005,188
FI,chlor_fall,2006-08-23,2006,235
FI,chlor_fall,2007-09-21,2007,264
FI,chlor_fall,2008-08-07,2008,220
FI,chlor_fall,2009-08-18,2009,230
FI,chlor_fall,2010-09-01,2010,244
FI,chlor_fall,2011-09-14,2011,257
FI,chlor_fall,2012-07-27,2012,209
FI,chlor_fall,2013-09-12,2013,255
FI,chlor_fall,2014-08-07,2014,219
FI,chlor_fall,2015-11-04,2015,308
FI,chlor_fall,2016-09-01,2016,245
FI,chlor_fall,2017-08-22,2017,234
FI,chlor_fall,2018-06-27,2018,178
ME,chlor_fall,1999-08-02,1999,214
ME,chlor_fall,2000-07-17,2000,199
ME,chlor_fall,2001-07-02,2001,183
ME,chlor_fall,2005-07-05,2005,186
ME,chlor_fall,2006-10-02,2006,275
ME,chlor_fall,2007-10-01,2007,274
ME,chlor_fall,2008-07-07,2008,189
ME,chlor_fall,2009-07-20,2009,201
ME,chlor_fall,2010-07-05,2010,186
ME,chlor_fall,2011-10-03,2011,276
ME,chlor_fall,2012-10-01,2012,275
ME,chlor_fall,2013-07-08,2013,189
ME,chlor_fall,2014-07-07,2014,188
ME,chlor_fall,2015-07-08,2015,189
ME,chlor_fall,2016-11-09,2016,314
ME,chlor_fall,2017-08-23,2017,235
ME,chlor_fall,2018-07-23,2018,204
MO,chlor_fall,1999-08-30,1999,242
MO,chlor_fall,2000-08-01,2000,214
MO,chlor_fall,2001-08-27,2001,239
MO,chlor_fall,2005-07-19,2005,200
MO,chlor_fall,2006-10-04,2006,277
MO,chlor_fall,2007-10-04,2007,277
MO,chlor_fall,2008-07-21,2008,203
MO,chlor_fall,2009-09-04,2009,247
MO,chlor_fall,2010-10-08,2010,281
MO,chlor_fall,2011-10-04,2011,277
MO,chlor_fall,2012-10-02,2012,276
MO,chlor_fall,2013-06-25,2013,176
MO,chlor_fall,2014-11-05,2014,309
MO,chlor_fall,2015-07-09,2015,190
MO,chlor_fall,2016-11-10,2016,315
MO,chlor_fall,2017-09-12,2017,255
MO,chlor_fall,2018-10-08,2018,281
SP,chlor_fall,1981-12-02,1981,336
SP,chlor_fall,1982-11-10,1982,314
SP,chlor_fall,1983-11-29,1983,333
SP,chlor_fall,1984-11-26,1984,331
SP,chlor_fall,1985-11-11,1985,315
SP,chlor_fall,1986-11-12,1986,316
SP,chlor_fall,1987-11-16,1987,320
SP,chlor_fall,1988-11-08,1988,313
SP,chlor_fall,1989-11-01,1989,305
SP,chlor_fall,1990-10-31,1990,304
SP,chlor_fall,1990-11-12,1990,316
SP,chlor_fall,1991-11-11,1991,315
SP,chlor_fall,1992-11-09,1992,314
SP,chlor_fall,1993-11-10,1993,314
SP,chlor_fall,1994-11-16,1994,320
SP,chlor_fall,1995-11-13,1995,317
SP,chlor_fall,1996-07-10,1996,192
SP,chlor_fall,1996-07-25,1996,207
SP,chlor_fall,1997-11-10,1997,314
SP,chlor_fall,1998-11-12,1998,316
SP,chlor_fall,1999-11-10,1999,314
SP,chlor_fall,2000-11-16,2000,321
SP,chlor_fall,2001-11-15,2001,319
SP,chlor_fall,2002-11-07,2002,311
SP,chlor_fall,2003-08-04,2003,216
SP,chlor_fall,2004-11-10,2004,315
SP,chlor_fall,2005-11-15,2005,319
SP,chlor_fall,2006-10-30,2006,303
SP,chlor_fall,2007-11-12,2007,316
SP,chlor_fall,2008-11-12,2008,317
SP,chlor_fall,2009-11-11,2009,315
SP,chlor_fall,2010-11-11,2010,315
SP,chlor_fall,2011-11-15,2011,319
SP,chlor_fall,2012-10-31,2012,305
SP,chlor_fall,2013-10-29,2013,302
SP,chlor_fall,2014-07-01,2014,182
SP,chlor_fall,2015-11-17,2015,321
SP,chlor_fall,2016-11-16,2016,321
SP,chlor_fall,2017-11-13,2017,317
SP,chlor_fall,2018-11-12,2018,316
TB,chlor_fall,1981-07-15,1981,196
TB,chlor_fall,1982-11-30,1982,334
TB,chlor_fall,1983-08-17,1983,229
TB,chlor_fall,1984-09-27,1984,271
TB,chlor_fall,1985-09-09,1985,252
TB,chlor_fall,1986-07-15,1986,196
TB,chlor_fall,1987-07-28,1987,209
TB,chlor_fall,1988-11-03,1988,308
TB,chlor_fall,1989-07-13,1989,194
TB,chlor_fall,1990-10-01,1990,274
TB,chlor_fall,1991-09-11,1991,254
TB,chlor_fall,1992-10-21,1992,295
TB,chlor_fall,1993-09-22,1993,265
TB,chlor_fall,1994-09-20,1994,263
TB,chlor_fall,1995-09-19,1995,262
TB,chlor_fall,1996-06-24,1996,176
TB,chlor_fall,1997-09-24,1997,267
TB,chlor_fall,1998-10-06,1998,279
TB,chlor_fall,1999-09-20,1999,263
TB,chlor_fall,2000-09-20,2000,264
TB,chlor_fall,2001-10-01,2001,274
TB,chlor_fall,2002-09-24,2002,267
TB,chlor_fall,2003-09-19,2003,262
TB,chlor_fall,2004-09-28,2004,272
TB,chlor_fall,2005-10-19,2005,292
TB,chlor_fall,2006-08-22,2006,234
TB,chlor_fall,2007-08-29,2007,241
TB,chlor_fall,2008-09-23,2008,267
TB,chlor_fall,2009-10-27,2009,300
TB,chlor_fall,2010-09-14,2010,257
TB,chlor_fall,2011-09-09,2011,252
TB,chlor_fall,2012-08-21,2012,234
TB,chlor_fall,2013-07-10,2013,191
TB,chlor_fall,2014-09-09,2014,252
TB,chlor_fall,2015-09-10,2015,253
TB,chlor_fall,2016-09-28,2016,272
TB,chlor_fall,2017-10-02,2017,275
TB,chlor_fall,2018-09-06,2018,249
TR,chlor_fall,1981-12-03,1981,337
TR,chlor_fall,1982-11-29,1982,333
TR,chlor_fall,1983-11-30,1983,334
TR,chlor_fall,1984-11-27,1984,332
TR,chlor_fall,1985-11-15,1985,319
TR,chlor_fall,1986-11-18,1986,322
TR,chlor_fall,1987-11-17,1987,321
TR,chlor_fall,1988-11-07,1988,312
TR,chlor_fall,1989-11-02,1989,306
TR,chlor_fall,1990-10-15,1990,288
TR,chlor_fall,1991-11-11,1991,315
TR,chlor_fall,1992-11-10,1992,315
TR,chlor_fall,1993-11-08,1993,312
TR,chlor_fall,1994-10-04,1994,277
TR,chlor_fall,1995-11-02,1995,306
TR,chlor_fall,1996-10-15,1996,289
TR,chlor_fall,1997-10-23,1997,296
TR,chlor_fall,1998-10-21,1998,294
TR,chlor_fall,1999-09-21,1999,264
TR,chlor_fall,2000-09-19,2000,263
TR,chlor_fall,2000-10-04,2000,278
TR,chlor_fall,2001-10-18,2001,291
TR,chlor_fall,2002-10-23,2002,296
TR,chlor_fall,2003-11-21,2003,325
TR,chlor_fall,2004-10-28,2004,302
TR,chlor_fall,2005-10-07,2005,280
TR,chlor_fall,2006-08-21,2006,233
TR,chlor_fall,2007-09-26,2007,269
TR,chlor_fall,2008-10-10,2008,284
TR,chlor_fall,2008-10-23,2008,297
TR,chlor_fall,2009-10-13,2009,286
TR,chlor_fall,2010-11-12,2010,316
TR,chlor_fall,2011-11-02,2011,306
TR,chlor_fall,2012-11-01,2012,306
TR,chlor_fall,2013-11-14,2013,318
TR,chlor_fall,2014-11-12,2014,316
TR,chlor_fall,2015-09-11,2015,254
TR,chlor_fall,2016-10-27,2016,301
TR,chlor_fall,2017-09-08,2017,251
TR,chlor_fall,2018-11-14,2018,318
WI,chlor_fall,1999-08-03,1999,215
WI,chlor_fall,2000-08-01,2000,214
WI,chlor_fall,2001-10-25,2001,298
WI,chlor_fall,2005-11-22,2005,326
WI,chlor_fall,2006-09-14,2006,257
WI,chlor_fall,2007-07-11,2007,192
WI,chlor_fall,2008-09-08,2008,252
WI,chlor_fall,2009-11-04,2009,308
WI,chlor_fall,2010-08-17,2010,229
WI,chlor_fall,2011-08-10,2011,222
WI,chlor_fall,2012-07-24,2012,206
WI,chlor_fall,2013-07-22,2013,203
WI,chlor_fall,2014-09-08,2014,251
WI,chlor_fall,2015-11-09,2015,313
WI,chlor_fall,2016-11-01,2016,306
WI,chlor_fall,2017-08-09,2017,221
WI,chlor_fall,2018-09-06,2018,249
AL,doc,1986-10-09,1986,282
AL,doc,1987-09-10,1987,253
AL,doc,1988-09-13,1988,257
AL,doc,1989-07-25,1989,206
AL,doc,1990-09-18,1990,261
AL,doc,1991-08-27,1991,239
AL,doc,1992-09-21,1992,265
AL,doc,1993-06-04,1993,155
AL,doc,1994-09-21,1994,264
AL,doc,1995-08-21,1995,233
AL,doc,1996-09-03,1996,247
AL,doc,1997-08-27,1997,239
AL,doc,1998-06-17,1998,168
AL,doc,1999-08-26,1999,238
AL,doc,2000-08-23,2000,236
AL,doc,2001-07-23,2001,204
AL,doc,2002-08-14,2002,226
AL,doc,2003-06-23,2003,174
AL,doc,2004-06-21,2004,173
AL,doc,2005-11-08,2005,312
AL,doc,2006-07-11,2006,192
AL,doc,2007-10-08,2007,281
AL,doc,2008-05-08,2008,129
AL,doc,2009-11-09,2009,313
AL,doc,2010-11-10,2010,314
AL,doc,2011-08-22,2011,234
AL,doc,2012-06-26,2012,178
AL,doc,2013-03-27,2013,86
AL,doc,2014-07-14,2014,195
AL,doc,2015-09-08,2015,251
AL,doc,2016-11-10,2016,315
AL,doc,2017-07-12,2017,193
AL,doc,2018-08-08,2018,220
BM,doc,1986-08-12,1986,224
BM,doc,1987-01-12,1987,12
BM,doc,1988-07-20,1988,202
BM,doc,1989-01-17,1989,17
BM,doc,1990-01-23,1990,23
BM,doc,1991-01-14,1991,14
BM,doc,1992-01-13,1992,13
BM,doc,1993-02-22,1993,53
BM,doc,1994-02-24,1994,55
BM,doc,1995-12-18,1995,352
BM,doc,1996-04-09,1996,100
BM,doc,1997-01-15,1997,15
BM,doc,1998-01-15,1998,15
BM,doc,1999-01-15,1999,15
BM,doc,2000-01-24,2000,24
BM,doc,2001-01-18,2001,18
BM,doc,2002-01-22,2002,22
BM,doc,2003-11-10,2003,314
BM,doc,2004-01-26,2004,26
BM,doc,2005-07-12,2005,193
BM,doc,2006-08-07,2006,219
BM,doc,2007-02-27,2007,58
BM,doc,2008-09-22,2008,266
BM,doc,2009-02-24,2009,55
BM,doc,2010-11-11,2010,315
BM,doc,2011-01-14,2011,14
BM,doc,2012-01-11,2012,11
BM,doc,2013-03-29,2013,88
BM,doc,2014-01-30,2014,30
BM,doc,2015-03-26,2015,85
BM,doc,2016-01-22,2016,22
BM,doc,2017-07-11,2017,192
BM,doc,2018-02-20,2018,51
CB,doc,1986-04-23,1986,113
CB,doc,1987-02-23,1987,54
CB,doc,1988-02-29,1988,60
CB,doc,1989-01-19,1989,19
CB,doc,1990-11-08,1990,312
CB,doc,1991-01-15,1991,15
CB,doc,1992-02-25,1992,56
CB,doc,1993-03-23,1993,82
CB,doc,1994-02-23,1994,54
CB,doc,1995-01-12,1995,12
CB,doc,1996-07-08,1996,190
CB,doc,1997-09-22,1997,265
CB,doc,1998-03-17,1998,76
CB,doc,1999-06-02,1999,153
CB,doc,2000-01-28,2000,28
CB,doc,2001-04-02,2001,92
CB,doc,2002-01-22,2002,22
CB,doc,2003-02-20,2003,51
CB,doc,2004-01-21,2004,21
CB,doc,2005-11-08,2005,312
CB,doc,2006-01-12,2006,12
CB,doc,2007-11-08,2007,312
CB,doc,2008-02-25,2008,56
CB,doc,2009-01-22,2009,22
CB,doc,2010-11-12,2010,316
CB,doc,2011-03-17,2011,76
CB,doc,2012-01-09,2012,9
CB,doc,2013-01-28,2013,28
CB,doc,2014-02-20,2014,51
CB,doc,2015-03-23,2015,82
CB,doc,2016-07-21,2016,203
CB,doc,2017-03-24,2017,83
CB,doc,2018-02-23,2018,54
CR,doc,1986-05-22,1986,142
CR,doc,1987-01-14,1987,14
CR,doc,1988-03-02,1988,62
CR,doc,1989-01-18,1989,18
CR,doc,1990-01-15,1990,15
CR,doc,1991-06-06,1991,157
CR,doc,1992-03-26,1992,86
CR,doc,1993-01-07,1993,7
CR,doc,1994-09-22,1994,265
CR,doc,1995-01-13,1995,13
CR,doc,1996-01-23,1996,23
CR,doc,1997-03-31,1997,90
CR,doc,1998-01-14,1998,14
CR,doc,1999-03-19,1999,78
CR,doc,2000-01-17,2000,17
CR,doc,2001-01-19,2001,19
CR,doc,2002-06-20,2002,171
CR,doc,2003-01-14,2003,14
CR,doc,2004-01-13,2004,13
CR,doc,2005-07-14,2005,195
CR,doc,2006-08-10,2006,222
CR,doc,2007-10-11,2007,284
CR,doc,2008-07-02,2008,184
CR,doc,2009-08-20,2009,232
CR,doc,2010-02-23,2010,54
CR,doc,2011-01-12,2011,12
CR,doc,2012-01-13,2012,13
CR,doc,2013-06-11,2013,162
CR,doc,2014-03-13,2014,72
CR,doc,2015-09-10,2015,253
CR,doc,2016-01-29,2016,29
CR,doc,2017-07-12,2017,193
CR,doc,2018-02-19,2018,50
FI,doc,1996-07-10,1996,192
FI,doc,1997-07-08,1997,189
FI,doc,1998-10-26,1998,299
FI,doc,1999-08-31,1999,243
FI,doc,2000-03-16,2000,76
FI,doc,2001-07-03,2001,184
FI,doc,2002-09-25,2002,268
FI,doc,2003-08-06,2003,218
FI,doc,2004-08-05,2004,218
FI,doc,2005-09-29,2005,272
FI,doc,2006-08-10,2006,222
FI,doc,2007-09-21,2007,264
FI,doc,2008-11-10,2008,315
FI,doc,2009-01-23,2009,23
FI,doc,2010-04-16,2010,106
FI,doc,2011-06-16,2011,167
FI,doc,2012-09-06,2012,250
FI,doc,2013-05-20,2013,140
FI,doc,2014-05-13,2014,133
FI,doc,2015-10-08,2015,281
FI,doc,2016-02-16,2016,47
FI,doc,2017-07-13,2017,194
FI,doc,2018-07-12,2018,193
ME,doc,1996-07-08,1996,190
ME,doc,1997-06-11,1997,162
ME,doc,1998-08-02,1998,214
ME,doc,1999-10-26,1999,299
ME,doc,2000-07-31,2000,213
ME,doc,2001-07-02,2001,183
ME,doc,2002-09-23,2002,266
ME,doc,2003-01-21,2003,21
ME,doc,2004-05-10,2004,131
ME,doc,2005-08-01,2005,213
ME,doc,2006-06-12,2006,163
ME,doc,2007-10-01,2007,274
ME,doc,2008-08-04,2008,217
ME,doc,2009-01-21,2009,21
ME,doc,2010-04-13,2010,103
ME,doc,2011-06-13,2011,164
ME,doc,2012-09-04,2012,248
ME,doc,2013-05-14,2013,134
ME,doc,2014-07-07,2014,188
ME,doc,2015-08-03,2015,215
ME,doc,2016-01-27,2016,27
ME,doc,2017-12-19,2017,353
ME,doc,2018-07-09,2018,190
MO,doc,1996-07-09,1996,191
MO,doc,1997-09-30,1997,273
MO,doc,1998-08-02,1998,214
MO,doc,1999-10-26,1999,299
MO,doc,2000-03-13,2000,73
MO,doc,2001-11-26,2001,330
MO,doc,2002-09-24,2002,267
MO,doc,2003-08-05,2003,217
MO,doc,2004-07-07,2004,189
MO,doc,2005-08-03,2005,215
MO,doc,2006-07-12,2006,193
MO,doc,2007-07-09,2007,190
MO,doc,2008-07-08,2008,190
MO,doc,2009-09-30,2009,273
MO,doc,2010-04-12,2010,102
MO,doc,2011-06-14,2011,165
MO,doc,2012-10-02,2012,276
MO,doc,2013-02-05,2013,36
MO,doc,2014-06-10,2014,161
MO,doc,2015-10-07,2015,280
MO,doc,2016-02-04,2016,35
MO,doc,2017-09-12,2017,255
MO,doc,2018-06-12,2018,163
SP,doc,1986-08-11,1986,223
SP,doc,1987-02-24,1987,55
SP,doc,1988-08-16,1988,229
SP,doc,1989-01-12,1989,12
SP,doc,1990-09-19,1990,262
SP,doc,1991-09-23,1991,266
SP,doc,1992-03-01,1992,61
SP,doc,1993-07-27,1993,208
SP,doc,1994-07-27,1994,208
SP,doc,1995-07-24,1995,205
SP,doc,1996-09-05,1996,249
SP,doc,1997-02-17,1997,48
SP,doc,1998-01-12,1998,12
SP,doc,1999-08-23,1999,235
SP,doc,2000-09-18,2000,262
SP,doc,2001-01-22,2001,22
SP,doc,2002-08-14,2002,226
SP,doc,2003-11-13,2003,317
SP,doc,2004-07-21,2004,203
SP,doc,2005-06-13,2005,164
SP,doc,2006-02-13,2006,44
SP,doc,2007-01-15,2007,15
SP,doc,2008-01-17,2008,17
SP,doc,2009-07-22,2009,203
SP,doc,2010-10-26,2010,299
SP,doc,2011-02-14,2011,45
SP,doc,2012-01-12,2012,12
SP,doc,2013-03-29,2013,88
SP,doc,2014-06-17,2014,168
SP,doc,2015-09-08,2015,251
SP,doc,2016-01-21,2016,21
SP,doc,2017-07-10,2017,191
SP,doc,2018-07-11,2018,192
TB,doc,1986-04-21,1986,111
TB,doc,1987-03-20,1987,79
TB,doc,1988-03-01,1988,61
TB,doc,1989-01-17,1989,17
TB,doc,1990-09-17,1990,260
TB,doc,1991-03-21,1991,80
TB,doc,1992-03-23,1992,83
TB,doc,1993-02-24,1993,55
TB,doc,1994-02-24,1994,55
TB,doc,1995-02-14,1995,45
TB,doc,1996-01-17,1996,17
TB,doc,1997-09-24,1997,267
TB,doc,1998-02-18,1998,49
TB,doc,1999-09-20,1999,263
TB,doc,2000-01-27,2000,27
TB,doc,2001-04-03,2001,93
TB,doc,2002-01-17,2002,17
TB,doc,2003-02-20,2003,51
TB,doc,2004-02-19,2004,50
TB,doc,2005-01-20,2005,20
TB,doc,2006-01-12,2006,12
TB,doc,2007-01-23,2007,23
TB,doc,2008-02-25,2008,56
TB,doc,2009-01-22,2009,22
TB,doc,2010-11-15,2010,319
TB,doc,2011-09-20,2011,263
TB,doc,2012-01-10,2012,10
TB,doc,2013-11-08,2013,312
TB,doc,2014-03-28,2014,87
TB,doc,2015-03-24,2015,83
TB,doc,2016-11-16,2016,321
TB,doc,2017-07-10,2017,191
TB,doc,2018-02-23,2018,54
TR,doc,1986-08-12,1986,224
TR,doc,1987-08-10,1987,222
TR,doc,1988-08-15,1988,228
TR,doc,1989-08-23,1989,235
TR,doc,1990-01-16,1990,16
TR,doc,1991-07-31,1991,212
TR,doc,1992-03-04,1992,64
TR,doc,1993-06-01,1993,152
TR,doc,1994-06-28,1994,179
TR,doc,1995-08-24,1995,236
TR,doc,1996-08-05,1996,218
TR,doc,1997-07-30,1997,211
TR,doc,1998-06-16,1998,167
TR,doc,1999-10-18,1999,291
TR,doc,2000-01-19,2000,19
TR,doc,2001-06-27,2001,178
TR,doc,2002-08-13,2002,225
TR,doc,2003-11-21,2003,325
TR,doc,2004-07-20,2004,202
TR,doc,2005-07-13,2005,194
TR,doc,2006-07-10,2006,191
TR,doc,2007-07-17,2007,198
TR,doc,2008-08-27,2008,240
TR,doc,2009-07-20,2009,201
TR,doc,2010-10-25,2010,298
TR,doc,2011-08-25,2011,237
TR,doc,2012-07-24,2012,206
TR,doc,2013-03-28,2013,87
TR,doc,2014-07-16,2014,197
TR,doc,2015-09-11,2015,254
TR,doc,2016-02-01,2016,32
TR,doc,2017-08-10,2017,222
TR,doc,2018-01-24,2018,24
WI,doc,1996-07-10,1996,192
WI,doc,1997-07-08,1997,189
WI,doc,1998-06-10,1998,161
WI,doc,1999-10-25,1999,298
WI,doc,2000-11-20,2000,325
WI,doc,2001-08-28,2001,240
WI,doc,2002-09-26,2002,269
WI,doc,2003-09-04,2003,247
WI,doc,2004-05-13,2004,134
WI,doc,2005-09-29,2005,272
WI,doc,2006-08-09,2006,221
WI,doc,2007-10-31,2007,304
WI,doc,2008-10-06,2008,280
WI,doc,2009-11-04,2009,308
WI,doc,2010-06-10,2010,161
WI,doc,2011-01-27,2011,27
WI,doc,2012-10-30,2012,304
WI,doc,2013-02-25,2013,56
WI,doc,2014-06-12,2014,163
WI,doc,2015-10-15,2015,288
WI,doc,2016-02-05,2016,36
WI,doc,2017-08-09,2017,221
WI,doc,2018-02-26,2018,57
AL,iceon,NA,1981,NA
AL,iceon,1982-12-09,1982,343
AL,iceon,1983-11-22,1983,326
AL,iceon,1984-11-27,1984,332
AL,iceon,1985-11-10,1985,314
AL,iceon,1986-11-25,1986,329
AL,iceon,1987-11-14,1987,318
AL,iceon,1988-11-22,1988,327
AL,iceon,1989-12-01,1989,335
